Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Actual,Predicted
-2.388876578,0.781842815,0.748192686,-0.198102163,0.930344776,-0.628333249,-1.833064431,1,1
0.624366027,-3.762935912,-1.629942509,1.238799086,-0.401241677,0.129116588,0.383299126,1,1
2.239737655,-3.713459301,-4.520489982,0.259417232,1.142987334,4.106298709,-1.525738047,0,0
-1.580284349,-1.469831421,-2.009756274,1.441788998,-0.025480273,2.612828238,0.159467205,0,0
-2.886912255,-0.162562134,0.932929631,0.282211535,0.938408376,0.523649736,-2.546855975,1,0
2.042724348,1.209367985,-1.6062911,1.964071077,0.301900612,-0.730216297,0.990331149,1,1
1.424142624,-1.947901143,-1.708657566,-2.524045132,1.352450039,1.414486069,1.555914074,1,1
0.848270123,-0.743180273,-1.524567061,1.043947841,0.51421072,1.169524813,-1.284494762,0,0
1.533989948,-3.797470264,-0.638919511,1.761017756,-2.654441681,0.764131352,-2.403407092,0,0
-0.763225004,1.564029161,-0.7621956,0.187656377,0.509873776,0.369877695,0.644180673,1,1
2.474217748,-1.652325149,-2.023091956,3.127407667,1.851059017,-1.063566604,0.518813987,1,1
-1.589367852,0.396556169,0.932738577,2.559185831,0.349571541,-3.899098562,2.380855802,1,1
3.387153393,0.270365037,-4.021377169,0.674677363,1.499498251,1.981180578,2.484374946,1,1
-0.422640191,-2.981419229,0.406089489,1.85145783,-0.510655502,1.419849699,-1.339717006,0,0
-0.300698281,-0.513603251,0.921006242,1.378172075,2.274746687,0.745336375,-2.93402889,1,1
0.507344329,0.598105312,-3.309425627,2.302681402,0.307121113,2.129057473,1.931514995,0,0
-2.017862342,-0.505052718,1.008961555,-0.846893652,2.391001784,-2.67802589,3.615340239,0,1
-0.64345762,-0.107456699,-1.04102918,2.152756042,0.592407878,-2.736255131,-1.824904108,1,1
-1.982573871,-2.098978864,0.81266765,1.491567083,0.500861888,1.266272277,-1.479707559,0,0
0.687982091,-0.13509323,-1.257287334,3.237504317,-1.20599185,-1.335646136,1.003508224,1,1
-1.222465825,-1.390363637,-0.848536828,2.346494485,1.522259618,-2.98614991,0.420361836,1,1
-2.012448109,2.135046306,0.608812114,2.335046425,2.475038798,-1.401075408,-1.72694203,1,1
-2.436002313,0.084055928,0.222926103,1.398836725,-1.796494906,-2.587192294,0.362517495,1,0
2.509492887,-1.462284095,-5.027305773,0.872108034,-0.257888163,2.322183456,-0.207245857,0,0
-3.031603037,-0.264598612,1.084068305,1.820460276,0.705404918,-4.471210436,0.775272528,1,1
-1.963238766,-2.639898991,4.052054785,1.515137929,2.180870107,0.392693765,-0.624850579,1,1
1.63981442,-3.695537552,0.026941938,1.553567879,1.661155801,3.530639057,0.538838538,1,1
-0.303611227,-2.976361812,-0.348592933,1.13427489,1.031545964,-1.26365495,2.524172585,1,1
-0.640555278,0.399305799,0.449963686,1.66364063,1.477343891,-0.270789883,1.021798877,0,1
-2.361152461,-1.056803639,-0.478045687,-0.022595107,0.122593363,2.110887484,-1.569037068,0,0
0.704417631,1.057612035,-3.080788388,-0.157690269,-0.809117084,1.035042443,-0.429252652,1,0
0.918144694,-4.232359225,0.549289933,-1.407725877,3.322634047,-1.007525729,2.38179469,1,1
1.230079928,-2.136526255,-1.644883753,1.701972126,-1.116911404,1.121949359,-0.613702772,0,0
0.024053366,-3.905009576,-1.840887628,-0.236018132,3.199446969,-0.967985231,-0.815654524,1,1
-1.307340552,-1.495842827,0.360144285,1.287923777,2.942469499,0.551923736,3.336713101,0,0
0.822159744,-2.600520387,-2.255404887,2.290736699,2.378378912,-1.043488323,1.929992575,1,1
2.022035202,-0.208609112,0.211278248,0.889638888,-2.380330963,0.392699152,2.565322523,0,0
0.227638615,0.615441573,-0.521592211,1.552273213,-1.042000889,-0.078349687,-3.081881098,0,0
0.271399803,-0.434397244,-2.925265478,0.037323772,4.092310372,0.45408447,1.264206323,0,0
-3.939220788,-0.703665486,3.132508504,2.00103787,3.255782592,-1.50618096,0.402124291,1,1
-4.786532005,0.524409723,-2.730308426,-0.035859296,-0.071000078,3.453095967,-1.334654393,0,0
-0.519382426,-2.409052242,-1.399647855,1.389051938,2.12126937,-1.978343912,-0.08337454,1,1
1.152665421,-1.647208902,1.074098598,1.518362185,-1.023612812,1.724863212,-1.393716037,1,0
2.635308084,-2.320476019,0.011427352,-1.643482926,5.269197058,-0.885595685,2.965505402,1,1
-4.57472641,0.195993417,3.770370286,1.464653121,2.75028225,-2.540249044,-1.800760146,1,1
-1.308431995,1.099271177,-1.674763545,0.89745473,1.377515562,0.202102056,-2.635915732,1,0
-3.348767595,-2.208399624,2.573416951,1.359633989,0.872908539,0.62559797,-0.129697828,1,1
-0.930772193,-1.130286058,1.215034583,-0.592831471,-1.575230997,0.259948342,-1.200659973,0,0
-2.748699712,-2.852489657,-1.3900673,0.308634436,2.55681627,2.297282447,3.419852669,0,0
1.68387841,-2.242187311,2.246057204,1.356224587,-1.252226707,-1.720518508,-0.961003564,0,1
-0.534013371,-2.467902511,-0.654617659,2.107703749,1.896658717,2.11888199,1.723762318,0,0
2.594520508,-4.535126756,0.908736404,5.559758976,2.374529756,2.393039986,2.030695991,1,1
2.683861892,-4.700917185,1.40041866,1.346969161,-1.304076421,4.611424426,0.692202456,1,1
-0.533447689,-1.605149271,-5.715134453,3.093680856,-3.30300905,2.255091404,-1.981574246,0,0
-2.663491728,-2.791736765,-1.968158211,0.220643916,1.706019629,3.889013696,2.720284244,0,0
2.874264692,-3.702880406,-1.704317417,3.96381078,0.090643722,-1.058041898,-2.191083585,1,1
-0.027798756,-1.356070438,0.597771643,1.252840455,-1.418434342,2.632351799,2.000125146,1,0
-3.036112582,-1.234033871,1.230780004,-0.636719451,-0.952320928,2.468816259,-0.369886702,0,0
-0.514507334,0.33049363,-1.419018697,1.166646928,0.231519441,2.111651131,1.03812053,1,0
1.380597244,0.725324698,-0.457332075,1.641108289,3.023877548,-2.302734908,3.557674731,1,1
0.500269817,-1.84228235,1.410976859,-0.508554725,-1.019181254,-1.021734105,1.458007057,1,1
2.962386019,0.457106939,-3.5134169,1.850765682,0.120213404,1.247077243,1.086971353,1,1
1.046010753,-3.7445293,-4.502814678,5.663942617,1.673696515,-1.03994364,-0.607660179,1,1
-1.643084037,-0.471080702,0.222911476,1.877629312,2.469552966,-0.021494123,-2.398270661,1,1
-2.597630283,1.468147874,-1.363161167,-1.0959199,1.649990562,0.032820409,-3.626255141,1,1
3.348147905,-0.676277097,-0.163897447,2.992265196,1.339167848,-1.562932923,1.284231392,1,1
0.543925986,0.351044672,0.254268897,-0.229104749,1.936577931,-1.897021997,1.34871204,1,1
-1.498383389,-0.87745721,0.428513934,-1.569404671,0.033630368,2.421253382,-3.534016691,1,0
0.986430179,-2.754966761,2.137415253,2.135527747,1.202552665,1.500782517,-0.534094288,1,1
2.487871118,-1.327570617,-1.392329575,0.868353322,1.34418394,0.040866588,2.01900265,1,1
1.187340066,1.868356455,-1.185188933,2.53491116,-2.575976826,-0.946360378,-0.70515812,1,1
1.900009575,-2.802710724,-0.330489038,1.515426184,0.184263423,-0.247032939,2.927230832,1,1
-2.561893576,-1.35131027,-0.820041029,1.49021894,-0.555785929,2.138507132,2.400152227,0,0
-0.447992051,-0.15917642,-0.397702071,2.068555528,-1.224156944,-0.400727964,0.495203413,0,0
-0.601344922,0.652419419,-0.924715005,1.870702994,-0.862522623,0.858215897,2.199468715,0,0
3.31362605,0.021769289,-0.294635627,-4.087563079,3.348488672,1.584653935,4.623162668,1,1
-1.899577847,-1.093154953,-3.180823606,0.771270441,-1.916282337,1.975060742,-2.24664311,0,0
-1.924684143,-0.481092628,1.244390481,2.320035719,-2.890465121,-2.095219002,0.206405898,0,0
-0.43954322,0.184891577,0.266969477,0.964484169,1.268815123,0.301062723,-1.944981661,1,1
2.678687381,-2.59593909,-1.562217791,2.313185304,2.159382917,-0.663799304,1.004462732,1,1
-3.425399755,-1.409082204,-1.913511195,-0.555774864,-3.85307147,1.914615916,-2.981523169,0,0
-2.837173607,-2.763326529,-1.404539288,1.496063439,0.213663126,3.894982726,2.454228211,0,0
-1.017692212,0.806514438,1.131862001,2.677221643,1.181504985,-0.972329056,2.181118542,0,1
-0.604538219,-0.646110749,1.381263385,1.281144459,-2.171926198,-1.473862079,0.061930121,0,0
1.105708864,-0.943267829,0.131487082,-2.08107586,2.093367908,-0.651310582,1.175072561,1,1
-0.658010481,1.288879594,2.79956195,-1.655043661,-0.307709566,-2.500165538,2.878142344,1,1
1.898334792,3.304017185,0.853349209,-1.053534639,1.109547018,-1.162182741,3.306494887,1,1
-0.528951909,0.206866393,-0.922494286,0.914874277,1.486190512,0.625603739,-2.137039909,1,0
-0.950541723,-0.878032973,-1.381008463,2.264994488,-2.574356228,-1.511089384,-2.005624759,0,0
-4.968508091,-0.814306344,-0.481642861,1.81428028,1.347888899,3.772846884,1.951705686,0,0
-1.14932882,-0.268538917,-0.306435319,1.210006374,-0.527831516,-0.405037647,-0.782556409,0,0
-2.272603576,-0.895127997,-0.541500124,2.25297991,0.129806907,1.825236219,1.385557299,0,0
1.657435643,1.923801596,1.447565855,2.069748375,1.714583111,-2.896040028,4.514503907,1,1
-2.160043171,-0.505209918,-1.273400685,2.283967672,0.429886097,1.64634029,1.663726188,0,0
-0.054052452,-3.361423653,0.32127187,0.902746817,0.751227556,-1.879126386,-0.395249528,1,1
-2.543700687,1.979633306,-1.058214215,1.45222131,0.727827049,0.12213217,-0.826248186,1,1
0.264543326,-3.494726031,3.817398301,-0.822785222,-0.799215235,2.580769523,-0.026114955,1,1
0.137275091,-2.441075309,1.50028869,3.424272664,2.883022136,-4.421569109,2.722973293,1,1
1.695873018,-2.170523375,-2.490740424,1.009216164,-1.022447495,0.929089101,-1.072149163,1,0
-0.932294179,-0.998089717,-2.15008989,0.047793902,1.811954553,1.614354627,1.353161003,0,0
-0.743543311,-1.028851975,2.253638293,2.018447413,2.829770374,0.287871486,-1.049762868,1,1
1.345062828,-6.55668451,0.299350856,1.977961653,3.578064759,-2.114165512,1.871943764,1,1
0.235550495,-0.743987656,-2.23897547,1.929705461,-1.331811846,0.934118092,-0.286911456,0,0
-0.473517243,-1.634346113,-0.222256073,0.870474501,-1.75799632,0.638384127,-1.312242503,0,0
-0.832412053,-0.154411201,-0.035737468,-0.323484269,1.222646356,1.347506838,-1.73329254,1,0
-1.334120096,-3.22731063,-1.231597544,1.438142252,-0.559514528,1.964592957,-3.480103771,0,0
-1.572555914,-0.009042436,1.969436236,1.884461994,0.977655875,-0.655248809,2.127518998,0,1
-1.889866246,0.998358788,2.37336173,0.045410577,-1.348579012,-3.30618379,1.551755314,1,1
0.833097732,0.449713632,-1.638548868,-0.63133803,2.830906373,-0.668860377,1.049428799,1,1
-3.482217761,-4.393686324,0.761270236,1.129801023,2.166422534,2.999227578,4.022184389,0,1
0.556039413,1.536527667,-0.3439073,2.153443235,0.061362275,-2.110811694,1.622376046,1,1
0.461166435,-4.701976672,2.272194501,1.433700395,1.235319076,2.790819079,0.700071292,1,1
-0.176031042,-0.38774258,-3.019427506,0.965269897,-1.967858609,2.088537845,-0.050037559,0,0
-2.635000425,-3.446089487,0.344271425,0.313967126,-2.382391716,0.775201206,-4.436004418,0,0
-5.329697266,0.522491421,0.762033489,0.551943882,3.695418508,-1.7184192,-1.356287356,1,1
-1.397972664,-1.654158056,0.668320834,1.457417129,1.993927088,0.815687079,-2.052738211,1,0
-2.393737138,-1.021335687,-1.341564433,-0.900340534,0.295517853,4.508038113,-0.69651361,0,0
-0.61594357,-0.186891461,-1.66846582,1.75115095,0.713795651,-0.450662,-1.673578429,0,0
0.031054092,0.563083299,0.380777887,1.308722315,0.317110162,0.435548896,-2.336331708,1,1
-0.997314636,-0.824560065,-0.226440283,-0.146039605,-2.248779595,1.862559821,0.269221416,0,0
-2.76378678,0.832855282,1.147808931,1.660157474,0.554733007,-0.666507202,2.279462306,0,1
0.153683101,-0.753644487,-1.117696582,1.16356016,-2.005551371,0.396156559,-1.370209837,0,0
-1.412609376,-0.818988827,1.709090142,0.431355807,1.288294802,0.596325444,-0.771035039,1,1
-1.654510119,-1.349556441,3.23561412,0.308570722,-0.509226146,1.500709075,3.342109929,1,0
-0.85260778,-2.40937677,-4.204689839,0.284769457,-2.557982346,4.092179418,-2.878008873,0,0
-1.473450946,-0.117986532,-4.148934165,2.171342301,-0.870415439,3.486062543,0.556336179,0,0
-2.80806396,-1.283149863,0.777267228,1.713833293,-0.502566684,1.008791456,0.939702545,0,0
-3.077603673,-3.069404205,5.094382126,2.112990558,2.133635175,-1.193377992,-1.956538847,1,1
0.715230375,2.700856817,-2.780518,-1.566420399,1.023802344,0.191156274,0.186521133,1,1
-1.384912999,-2.295848488,-1.561330379,0.156975016,3.616023379,1.877152522,1.876060595,0,0
-2.51319338,-0.999477062,-1.394239006,-0.22221277,0.13686775,2.893986979,-1.789660235,0,0
4.21498135,-5.542290257,-0.329022575,-0.970746456,5.461859052,0.023255606,0.880198889,1,1
-1.404325861,-1.030842616,0.614536356,3.275190074,4.065916227,-0.663156647,-2.072047579,1,1
-1.777052048,-1.072457943,1.208179544,0.556007441,3.466575436,-2.480920363,5.206389947,0,1
0.272788302,-1.538869707,-2.661360717,4.816726008,-0.491633217,-1.692431107,-0.53944205,1,1
-3.382308674,0.007894689,-0.473654096,3.60837466,6.098778481,-2.436304881,-3.566359317,1,1
0.520275469,-1.824736407,-1.002358351,-0.815311185,-0.104198396,0.148183976,0.125661579,1,1
-1.612076618,-1.554690219,2.250267144,-0.155060237,-1.435861879,2.38875471,-0.487297287,1,0
-1.479299761,1.948079683,-2.58143201,-1.017572382,-0.116365071,-0.565001529,-0.970844205,1,1
-1.784148948,-1.101581555,0.703585651,4.190644903,2.960538584,0.014368442,1.13433461,1,1
-1.073914806,-3.048915039,-0.907396817,0.684222562,3.169329989,2.61061447,2.683269381,0,0
-0.845025674,-0.668020824,-1.760758712,1.867992656,-1.408949543,2.3034994,-0.772829229,0,0
-2.780291562,-3.215575135,-4.824952064,0.83398463,-1.573736329,4.680339912,-4.781573815,0,0
-3.695590975,-2.613387009,-1.579767688,-0.944409442,-1.343096188,4.545995917,-3.171785929,0,0
1.735977857,-0.854322997,-1.761772673,-0.642360065,3.049845803,-2.036943039,2.936344233,0,1
-0.219935249,1.288949244,0.63137566,0.162954652,0.992985316,-0.813277565,0.777577489,0,1
-2.303770321,1.878451438,-0.44679623,0.322724266,1.171032321,-0.821400531,-2.674506672,1,1
-0.853172557,-3.685279413,4.862675993,1.33522806,1.87305425,0.618674123,0.597076592,1,1
2.366197388,-1.989425727,0.291273628,2.7370621,-0.433125254,2.993822728,0.775481436,1,1
-1.783655783,-2.933478072,0.276863915,0.284644285,2.387229867,1.772527081,1.186414598,0,1
2.707034725,2.388530982,-2.543166735,3.289255126,-2.678043398,0.629369301,1.421059511,1,1
-1.542410968,-0.942480815,-0.508999257,1.246534578,-0.819818136,0.848231585,0.943887284,0,0
2.56304509,-0.594134087,-5.571881446,0.370689553,-0.735662392,2.904305615,-4.068279734,0,0
-6.71331515,-0.179870876,4.293285256,-3.404414588,1.265506569,0.372188929,-2.680302067,1,1
-0.590261086,-0.744093853,-1.957694758,1.096279154,2.137060556,2.189599405,-1.266261118,0,0
-0.856775615,-1.192705203,-0.793932327,0.422987482,0.90043042,3.061127564,-0.157924585,0,0
4.264394965,-2.038458624,-3.292643859,2.143563544,2.024295718,1.166679045,1.657770128,1,1
-1.365380911,0.331631355,-0.483122536,-0.518861678,0.446691901,2.299271503,0.612547794,0,0
-0.419496006,-1.971827766,0.915397997,0.618480546,1.717537573,1.445815014,-3.032779136,1,0
-1.266491323,-2.316384219,1.76518738,1.853829226,1.843592366,0.676473654,-1.25036695,0,1
-2.850374812,-2.757134583,0.396463921,-0.00693719,0.904780957,3.636491732,-2.251067315,0,0
-2.619934121,-2.222209762,3.210162135,3.198226854,4.005136612,-0.869893384,-0.630160574,1,1
-2.217366179,-1.667909956,3.010118131,1.283279647,1.421265031,-2.214285605,3.758296168,0,1
-3.228958413,0.813326753,0.611730891,0.056863426,2.024405192,-0.947051823,-3.556199706,1,1
-0.376044811,-1.442831171,-0.870774069,1.296598915,-0.213573588,0.989835097,-1.428807471,0,0
-1.415348146,-2.333860279,-1.910492876,0.705609026,0.752091172,3.442235101,-2.304147763,0,0
-2.827003934,1.098000879,0.087768461,0.248250958,1.584206574,-0.645972021,-4.29224041,1,1
-2.67017801,0.437903888,1.783058723,0.630390551,1.459112019,-2.357962276,1.802374182,0,1
4.303296779,0.103930716,-1.804378149,4.803848062,3.562605279,-1.893925123,2.502066301,1,1
-2.910313173,-1.220594196,2.519389482,3.521974457,4.763398022,-2.732078317,-2.149219277,1,1
-0.306895676,-0.589711476,0.196903416,1.303502111,0.01103504,-0.443880755,-0.622331787,0,1
-1.146688726,-1.546559079,-0.357794753,1.432670682,1.722944582,0.152415396,2.424332415,0,0
0.360315367,-1.634016238,0.579626462,1.722726658,1.168219575,-2.137873658,3.422270784,1,1
-2.551559229,-1.565405196,-2.572904645,0.636265,3.739901598,4.078157772,1.339616741,0,0
2.144165807,1.219872107,-3.862483891,1.987819649,-1.188190069,1.102201148,2.397487419,0,0
1.867104765,0.036132936,-0.016261292,-0.134033853,3.790914295,-1.49410829,3.251512146,1,1
0.722922867,-2.815058561,-2.233039017,0.526597412,1.855820758,1.249778798,-0.633685208,0,1
-2.413288076,-0.974106545,-0.331471018,-1.4830412,1.741253391,-1.865380906,0.120172532,1,1
3.213812217,-2.39062694,-6.507846982,0.058833455,0.66286725,3.160365388,-0.868245492,0,0
-1.365908433,-0.462259054,-4.854861307,1.96336299,-2.614130827,0.343433887,-2.926853781,0,0
-1.046899352,-4.222513171,-0.409925738,0.887454266,3.457929214,2.705806473,2.019215518,0,1
0.448403045,-1.394092223,1.270388798,0.874447696,1.730055305,-2.757573044,1.760895731,1,1
-2.702049465,0.347910839,-0.300995475,-0.547443371,1.860433081,0.630312412,-0.676107581,1,1
-2.102671946,-0.007395054,0.133886129,1.198670829,3.210020858,0.590544088,2.396013951,0,0
1.117611931,1.536751806,-0.669110457,-1.093276821,-1.805122066,0.778337026,2.073017847,1,1
-5.275272046,-1.751068011,0.741775962,0.838738282,3.623124915,2.793908962,2.802812312,0,0
3.968753217,-1.730660517,-5.193295838,1.30957223,1.044069542,2.239637976,-0.844435863,0,0
-1.244401925,-3.280975289,-2.839928158,0.841739833,-0.644497424,3.787029205,0.701310229,1,0
1.843439162,-1.801133155,3.093698905,0.869796886,-1.241769184,-1.456677989,0.489432337,0,1
0.310208293,-2.262075498,-0.355923674,1.863052863,2.461624279,-1.866023214,3.32511205,1,1
-0.651289085,-0.249712348,-0.907577514,0.35421585,0.969699823,-1.986275489,-1.447751284,1,1
-1.976268309,-1.69747492,3.938755942,-0.937526951,-1.122784652,-0.043763828,-0.812285956,0,1
-1.697843453,-1.791843659,-1.332839748,0.106406444,0.585903916,2.301834988,-2.856913601,0,0
-2.514927036,1.791979891,-1.27726532,2.614222293,2.719076849,-0.524308245,0.424381497,1,1
1.764253493,-2.079695,-0.083382857,-0.086723532,-1.703384634,3.840101017,-0.338260538,1,0
-0.948975305,-2.38338866,-2.755569467,0.160832139,2.190631414,2.730760791,0.721337439,0,0
-0.606922611,1.227737856,-0.182501254,0.440501197,-1.527560014,-1.285156739,1.436373326,1,1
-0.854770543,-0.967949043,-0.954626554,0.707906164,-0.145046823,1.798923073,-2.290337606,0,0
-0.757483893,-0.507885205,0.783895628,2.256950858,2.869462342,-0.223499738,-0.417913889,1,1
-1.669595255,0.371046027,2.118793036,1.602820158,-1.358875828,0.272912349,-1.576681863,0,0
1.85606797,-1.626322829,-0.40483663,2.334052247,5.100467162,-2.624019263,3.827240359,1,1
-1.198041096,-2.940122087,-2.197295993,-0.513348868,2.705455446,1.880073391,3.502273108,0,0
0.94380087,-0.879667109,-1.774053278,3.478484629,-0.254345217,-1.358062477,1.281925544,1,1
1.304343785,0.253234025,0.527819588,0.225409391,2.843928275,-1.86457932,3.225935051,1,1
-2.65336393,-1.616297644,2.625948508,0.195550555,2.423620841,-0.194978796,-3.940779763,1,1
-1.052726769,-1.050940457,1.558789814,0.517760154,1.836197921,-1.717858197,3.170053076,0,1
2.214505264,-2.424170076,-0.32582553,1.477745734,-3.092265262,-1.368127041,-2.190126509,0,0
1.696529292,-0.941786609,-0.008746545,2.531215512,-1.160225776,-1.001939914,1.820526057,1,1
-1.738118945,-2.093796105,0.855736596,2.331386222,-1.24859115,1.479151059,1.830054885,0,0
-1.337436585,0.51595831,1.090994628,0.359725015,1.357640147,-0.674734158,-3.886677917,1,1
-0.105490641,0.935525316,1.04637234,1.202567426,2.947505168,-1.048008873,0.634562579,0,1
-4.988465994,-0.190696332,3.451440068,-0.75969263,1.726144265,-0.085910578,-1.854692443,1,1
0.732457401,-1.331404733,-1.639145167,1.553624694,0.132915724,1.352320735,-1.037979931,0,0
-0.278953799,-0.563608436,1.888951231,1.177150821,-0.131230444,1.213522064,-0.549522887,1,0
0.390908914,-2.229345691,-0.04717925,1.743922548,-1.089778327,2.233872488,0.719461552,0,0
-2.134249264,-4.316107365,3.24381243,1.289540401,1.392813726,1.418498995,-0.393146676,1,1
-3.051751378,-2.011781356,-1.162722107,1.666779907,-0.951236535,2.959817391,0.876718842,0,0
-1.222419169,-1.389613283,-1.322684748,1.737928792,-2.17578276,-0.06418278,-1.826704357,0,0
-0.39119099,-1.270441481,1.704472038,2.583216518,2.223766846,0.233357555,-0.293212613,1,1
-0.972952656,1.926233331,-0.979577311,-1.134247362,0.510836697,-1.417999466,-0.101724645,1,1
3.014566471,-0.631046495,-0.24429981,2.524328352,1.210399408,-1.507047907,1.949540556,1,1
-1.203050515,-0.833300443,-1.760756705,0.32769509,3.081355136,0.446068482,1.937378487,0,0
-2.477605551,-0.657952543,-2.094640965,1.580006074,-0.911672865,-0.419339383,-2.949443677,0,0
-3.403688006,0.518918974,2.72046322,1.992702112,4.28478982,-0.527755424,2.557250685,0,1
0.712348023,-0.588145258,-3.215423067,1.089867132,0.47536897,0.386937554,0.633750281,1,0
-0.446196507,-2.524046646,-3.290392052,0.456225621,2.693585458,3.359012021,0.894756027,0,0
-4.244443842,0.599377262,4.469807043,1.92080172,-1.350803998,-3.690634295,4.288667532,0,1
3.096340475,-3.111850827,-4.337573445,2.325209001,2.258373221,1.142289198,0.013357278,1,1
0.273562281,-1.836036424,-0.114427058,1.008318217,-1.009393705,-0.613617322,-2.454533933,0,0
0.357199154,0.320550661,-3.239856209,2.291319097,-0.59516959,2.632138463,-2.230315931,0,0
1.352048831,-2.032350103,0.344710871,4.526747014,-2.25923863,-2.297173958,0.022797108,0,1
-2.963259236,-2.584702088,4.105910199,-0.056561616,2.675356273,0.998418149,-0.530663222,1,1
-3.455867868,1.324931134,-1.186445338,-0.846702886,0.689681928,0.68201662,-1.453396762,0,1
1.279257081,0.126719099,-0.986086673,1.055574691,0.124431158,-1.097568699,-0.621715231,0,1
0.867926694,-3.132131769,0.233071325,1.268547086,1.613139257,-1.994739755,1.101818513,1,1
0.334187826,-1.486432296,-0.21724618,2.245869353,1.461702644,0.423954777,-0.882947341,0,1
-1.55343846,0.657055442,-2.956942332,-0.160108301,1.891135484,2.784584769,-0.751640827,0,0
0.257263674,-3.094299379,-1.817257656,1.972270045,-2.767846262,1.241802227,-2.526343018,0,0
0.330536143,-1.096622607,0.51782854,1.241913913,0.771117434,-0.001175498,-0.740705926,0,1
-0.287924088,-0.075252157,0.036819636,0.33675982,-0.891504187,1.81420226,-1.684387471,1,0
-0.896294745,-1.361651484,-3.418941081,1.085297563,-2.883596741,1.783203254,-1.900758276,0,0
1.665869396,-1.351977363,-2.50718905,-1.424865139,2.417688229,-1.028009621,2.049558231,0,1
-0.213439303,1.35531185,-1.929801622,0.587725798,1.410540876,1.79251144,1.482428335,0,0
1.668865185,-3.592426551,-2.907858606,1.598578125,-0.849828113,0.752074557,-1.660211588,1,1
-1.710179364,-2.076294518,-0.316081411,0.614102457,-1.64999986,0.247669176,-3.178046326,0,0
0.640770677,-0.811545361,-2.540001339,1.624781008,-1.645219237,0.406578147,-0.932557413,0,0
-1.336614769,-0.953664344,-0.335851672,1.314613381,0.885873038,1.376948966,0.643951904,0,0
-3.037711067,-3.225569252,-1.334811379,-0.864247931,-2.073564248,3.460769664,-4.445357585,0,0
-4.120193403,-1.749556125,1.305360112,1.107398654,-0.195564843,0.48846721,4.210413891,0,0
-2.038784803,-1.097247988,0.533116796,2.483399249,2.832299983,0.333690419,-0.43079891,1,1
1.554816122,-1.113843676,-1.684352669,2.807205397,-0.005696067,-0.760565478,2.129436957,1,1
-4.764191786,-0.975257687,2.647538872,0.868845074,2.435195552,0.402740146,5.189715685,0,0
-6.669724753,-1.37158605,-0.677896842,-1.649711908,0.974616928,4.214319804,-3.649341717,0,0
-2.354889179,1.9288447,-0.981873033,0.434670093,-1.599872371,-1.914493597,-0.571770884,0,1
-2.311307466,-2.12144373,1.876618226,1.902770281,-2.325860211,-3.077333947,1.322156035,1,0
-4.058226556,-1.956859537,1.791488903,0.618363751,1.018832141,0.69893161,2.400968257,0,0
-2.731179965,-0.730837345,-0.08863828,1.075109571,1.849820076,0.921686483,3.246392767,0,0
-0.447107029,-2.496793034,-2.636058826,-1.000859054,3.574543294,2.192507772,2.465401734,0,0
-1.727099326,-0.640946941,0.05577693,1.485896099,0.153069435,0.011840489,-0.831623942,0,0
0.393496853,-1.41741401,-2.961217159,2.529450438,1.654892642,2.960315387,-0.388747934,0,0
-1.848506502,-1.762635081,-0.935232191,0.303709041,-1.094395254,2.633336734,-1.474869921,0,0
-0.580186446,-2.573039872,1.363673742,1.053468649,0.487122307,1.5894238,-0.791927318,0,1
1.883349885,1.186676315,-0.096343854,-1.422643225,1.426149025,-0.507856062,0.947932207,1,1
1.106745865,0.367475602,-0.525265842,2.16808085,-2.019267894,0.072109686,2.862160014,0,0
-1.454012317,-2.158847792,0.921932351,0.890542529,-2.590005985,-0.492040866,-2.17447647,0,0
-0.557750337,-2.13174696,0.281289627,1.742211952,-0.266631328,1.29658399,-0.012433307,0,0
-2.002108913,0.914239187,-1.212154567,0.377442914,-0.412552323,1.292215365,0.390464668,0,0
-3.083350417,0.628634404,0.350292928,-0.157695515,-0.27841973,1.024364989,-0.671464525,1,0
1.861523223,-1.004459833,-1.429995863,1.543427462,-0.050274064,2.431354933,-1.175107477,1,0
2.097690737,0.960396079,-3.30276992,1.668748824,-1.046302685,-1.177782965,0.475477722,0,1
1.924949416,-4.010810835,-3.972308368,2.074923063,1.262407417,0.951738985,-0.222391791,1,1
1.693653501,-3.454192024,-3.327472584,-0.352645073,3.311763466,2.565219068,1.656877646,0,1
-1.987575637,-3.084057759,3.223005368,-0.439771064,0.954566584,1.330838414,-2.339589704,1,1
3.660747197,-4.135668229,-3.245701027,0.392139813,3.648021363,0.770487365,-1.911790438,1,1
-1.234336601,-1.516148546,0.721187524,0.817262734,-0.137655158,0.229357028,0.171314883,0,0
-1.688580989,-1.766127996,-2.873939166,0.605564447,-1.116731368,0.252804418,-5.103210963,0,0
0.801531124,-3.959029797,2.661273314,1.425869419,-3.065994437,-0.067518606,-1.353715891,0,1
0.519059098,-0.755125534,-2.987656953,-0.588860684,4.108543179,0.85376161,1.090284676,0,0
-1.106248249,-3.748715042,2.899171796,1.15004173,1.410175235,2.244369823,-0.364772303,1,1
-0.104860164,-1.219418433,-1.117414971,2.734317645,-1.376994015,-1.910942852,-2.292075129,1,0
2.090372229,-1.901308958,-1.438312467,-0.058434436,1.708060148,0.35692766,1.767633005,1,1
-2.086321706,-1.905179871,0.138326637,2.351929577,-0.953284953,1.973830884,-0.268075678,0,0
