Size,Sweetness,Juiciness,Ripeness,Quality
-2.295813559,-1.058796127,-1.959403046,2.531233516,0
-1.811287862,1.453347164,0.424619294,0.412867495,1
-2.466353157,2.662714892,1.069393056,0.290928139,1
-0.198221898,0.351846971,1.803724472,0.368058992,1
1.109550502,-0.32244415,-4.667150083,-0.25245425,0
-2.859172833,2.575793523,0.820581706,0.076740622,1
1.637304029,-2.504234279,-1.618213406,0.743970264,0
1.223932556,-2.496060409,-0.999783719,1.465061575,0
-0.729853803,-2.418846931,-0.29605865,-1.760261092,1
-4.886504935,1.171250569,0.790601197,0.559697616,1
-2.049528736,2.49869252,-0.060279761,1.825778221,1
-3.309268609,-0.953209741,-1.432569434,1.389565971,0
1.730568367,-0.497006285,0.962064996,0.636254986,1
-2.647026678,-2.891848862,-0.911458575,3.693075778,0
-1.899577847,-3.180823606,-1.916282337,1.975060742,0
-1.834045786,-2.358210348,-1.532116578,1.983561342,0
-0.000752023,-1.110145172,-1.968881706,0.401407765,0
-2.649470223,3.760676514,1.78951681,0.359650005,1
1.835205542,-2.240741471,0.553616308,0.015986593,1
-0.599056927,-2.87766244,0.228995821,1.890558671,0
-1.545791361,0.214996787,-2.369316723,-0.110317447,0
-1.888943699,2.042191419,-0.653684695,3.429615947,1
-2.425937082,0.566560572,1.228715001,-0.207189661,1
2.56304509,-5.571881446,-0.735662392,2.904305615,0
-1.670721247,0.771103177,1.648838014,0.696441213,1
-1.473450946,-4.148934165,-0.870415439,3.486062543,0
-0.920415592,-0.637388279,2.515817562,-0.806609826,1
0.025323798,-4.819656618,-3.017921521,2.716157467,0
0.544928791,-1.560640284,1.89848019,3.018338969,0
-0.736511346,0.210433706,0.514415818,-1.754274319,1
-1.716625199,-0.8723251,-2.082361597,0.002732702,0
-0.489236652,-0.117897264,-1.232980826,-3.759720025,1
-3.639183136,0.33654657,1.007092104,4.55223592,0
-0.999039073,2.157181236,0.678530472,0.748516402,1
-0.090270944,1.353851057,2.006328749,1.038351489,1
-1.11416808,-1.015545793,-0.455818388,-1.200251191,0
-0.694671654,-2.501968221,-3.079667471,2.544749362,0
-0.496455727,0.824484529,-0.536664849,1.827994377,1
-1.225928445,-1.206389193,1.796350659,-2.925687592,1
-0.322462195,0.329670845,-1.843513963,0.237368419,0
-1.804617728,-2.070452517,4.649714343,1.990744178,0
1.139748835,-2.011508254,-2.625881517,-0.249664187,0
1.208430101,3.42247298,0.50964242,2.841901376,1
-0.799235753,-2.448060515,5.794131442,-0.32507994,0
-2.900552504,4.162221352,1.28531825,0.319056379,1
4.83460754,-1.230020786,4.759434044,0.31102365,1
-0.677032124,3.88679959,3.020892076,0.313849067,1
-4.380522956,0.866777904,1.277305245,-0.535528334,1
-2.649304596,2.472781113,-1.406507805,2.439665618,0
0.324868846,-1.861310293,0.402145123,0.015447993,0
-1.558177786,0.194824604,-0.839426246,1.011010427,0
-2.260565556,2.605248562,1.355840848,-3.367617094,0
-1.489039304,-2.558605577,0.556596724,2.005437901,0
-0.792714002,-3.055723052,-0.509488018,2.215651848,0
-1.870055746,2.420147264,0.32437699,1.300471525,1
0.112633012,-0.924331017,0.189144141,1.914676724,1
2.617564252,-0.364518069,0.909087535,-0.704888323,1
1.027470747,-0.246328767,-2.115655588,-0.037873136,0
0.292053647,0.334109459,-0.439524526,-0.26325533,0
-1.477334939,-3.958936412,-2.308383452,1.971056762,0
0.899359303,-0.961782158,0.607312971,3.057713437,1
-1.150426728,0.634940734,1.55747963,0.489847356,1
-1.288116458,-1.57236597,0.50247014,1.19218136,0
-0.142938459,-2.28601509,0.147894118,-1.129558548,1
-0.601344922,-0.924715005,-0.862522623,0.858215897,0
-1.500364656,-0.821351497,-1.203177526,1.068332559,0
2.313424663,-1.548023171,-1.463958695,4.328298465,1
3.726244829,-0.487663997,1.795483085,-0.903646552,1
2.884909614,-0.305572548,-2.298880373,-0.933146302,0
0.155710034,-3.619583428,3.142917445,2.725126311,0
1.652673127,0.873583607,-1.877823339,-2.154690413,0
-1.865761716,-0.485027752,-1.78388516,2.255705213,1
1.472628167,-4.399630162,0.149331683,0.556242287,1
0.094281584,-0.610460957,1.107153344,-2.003501488,0
1.136051035,-1.619187353,0.019736322,-0.840226087,0
-0.144185984,-1.931273523,0.42710461,1.093505833,0
-0.211408934,-1.108673451,1.26355654,-3.791455724,1
0.76350284,1.641531318,-1.780681789,0.666351205,0
-0.823277336,-0.501902601,0.315998164,-1.185310585,1
-0.440814997,-1.638420507,-0.504020469,0.851915162,0
0.602283588,-0.261152989,3.788698364,-2.59096555,1
-1.586743341,3.472991638,0.683963385,0.427569634,1
0.782667317,-0.643715575,1.03693603,2.835644816,1
1.837040772,-1.228704369,-0.909358344,0.2839664,0
0.586694575,-0.292023479,-1.937563778,-0.40091978,0
0.155221377,-1.377105771,-2.946156176,-1.046913021,1
-2.476002145,0.931480519,0.692759378,0.409611271,1
-2.802672809,-3.316330691,0.063320365,4.655383423,0
0.530865366,0.016463139,2.033640551,-2.741933597,1
-1.218792953,1.294596592,0.661530477,-0.801403196,0
0.42978354,-1.474212804,-2.203614036,0.726146407,0
-0.062090213,-0.242225762,1.908284984,0.217773856,1
1.931473554,-2.582809534,0.813084086,0.786990756,0
1.716020704,-2.83585439,0.993305361,0.547551833,1
-0.877526715,0.783132125,-0.130447559,0.359689875,0
1.815654354,-1.194499318,0.876602364,-0.030886264,0
-0.047806543,-1.241820016,0.707333259,0.402332005,0
4.462673691,0.826322493,5.461806557,0.313965906,1
2.069823748,-2.658363796,0.340968413,0.276198288,1
-4.389032417,0.416052283,0.845483421,1.777485812,0
4.305849179,-2.630272319,1.385819172,3.792586559,1
-0.768129713,-0.490160386,1.602198559,1.898814361,1
-1.042922746,-0.157402388,1.027566496,0.461387136,0
-0.902666687,2.158641804,-0.160970254,-1.02650725,0
-2.567027949,2.661353251,0.048949287,-0.023129717,1
2.203787367,-1.234655097,1.229152433,-0.413445163,1
-0.453424898,-2.410615452,1.58344561,1.72514781,0
1.587379525,1.154522763,0.417567442,-1.400332754,1
-0.665620915,1.319768985,-1.235713678,0.633911223,0
-0.129502399,1.126250345,2.295715138,2.492054051,1
-3.920566819,-2.418484332,-0.681633858,3.743094827,0
-3.082671194,0.474989059,1.006848246,1.328555133,0
0.750814186,0.790365512,0.404926201,-0.433943964,1
-0.390173063,-1.118364299,-1.58278882,-1.294414713,1
-0.908678227,4.132449972,2.331181898,0.994385693,1
-1.222465825,-0.848536828,1.522259618,-2.98614991,1
2.808188683,-1.398065291,2.944581007,-0.606885097,1
-0.503316995,-3.883713649,2.458651035,3.698133576,0
-2.447816326,0.143270373,1.810475947,-0.340230463,1
1.341187327,-0.910001468,0.938523436,0.09384146,1
-1.310657812,-0.789613398,0.214007605,3.557588395,0
-3.701798541,-1.811640348,1.62468603,-1.270178238,1
0.905023916,-0.252101135,2.457078051,0.052657308,0
-4.624721982,-3.986957075,0.068653567,6.503375218,0
-3.309756268,-3.03695312,-1.226005544,1.858117339,0
1.657435643,1.447565855,1.714583111,-2.896040028,1
-1.44837283,-0.28450227,2.708222184,1.332536663,0
0.705151025,-0.317426701,-0.792009283,-0.686751105,1
3.968753217,-5.193295838,1.044069542,2.239637976,0
-2.890416748,-1.909801503,0.329820133,4.568928461,0
-0.891097343,-0.348578398,-0.487976794,1.124207279,0
0.525331564,0.867200867,-2.108394016,1.470957892,0
0.794249191,-1.145347533,-0.066799224,-0.681423567,0
1.867104765,-0.016261292,3.790914295,-1.49410829,1
-0.939374182,-0.892405419,0.700530373,0.787688514,1
-4.780676626,-3.199009274,-1.396157619,0.646605119,0
-0.041564638,-1.487798006,-1.191593687,3.037346004,0
-2.18697369,-0.83236244,-0.447194461,2.10493896,0
-0.334986066,-0.10478713,-3.644782882,0.045081901,0
-0.651106447,-2.324016517,-1.278932919,2.301824124,0
-1.141674539,-0.041325635,-1.396352229,0.458395341,0
-2.162204213,-2.536287216,0.216158022,2.556700744,0
-1.629615639,-3.063811323,0.022928962,3.972976217,0
1.230079928,-1.644883753,-1.116911404,1.121949359,0
2.828637642,-6.35974912,2.870289999,2.804619621,0
-2.436002313,0.222926103,-1.796494906,-2.587192294,1
0.911789148,-0.457495966,-0.870300692,-1.313018732,1
0.620445662,-2.158843757,-1.280245897,-0.342763465,1
-2.250172219,-0.384605964,-2.969104902,1.242169702,0
-2.515845863,-0.256970316,1.241172767,0.291943506,1
0.103847581,-0.228727566,0.465298597,-2.762087148,1
-0.514957132,-0.459915958,0.454003509,1.536034767,1
-0.278953799,1.888951231,-0.131230444,1.213522064,1
1.274946411,-1.242830531,-0.294096087,-0.191340164,1
0.16851505,0.691351959,2.777259647,0.382210508,1
-0.882113631,-2.350978847,-2.922814821,0.701124631,0
-2.186439071,2.286443539,-3.498057673,-1.960518456,0
-0.2144846,-3.942249344,-5.961897048,0.301016789,0
-4.058226556,1.791488903,1.018832141,0.69893161,0
0.355133695,-0.414662426,2.867241644,-1.966610091,1
-3.48562754,1.62274983,0.417311013,0.903365106,1
1.277291216,0.465389491,-0.057597317,-0.606175323,0
-2.130262978,-4.645906324,1.107156576,3.909198899,0
-2.224323689,-1.320690059,1.047348521,2.869683262,0
-2.244004187,-1.746307313,-1.834335577,3.342083251,0
-2.888477189,2.064439511,2.647103634,0.73238027,1
-1.663651228,1.790161184,2.26001839,1.567303348,1
-1.023914397,-0.70255069,0.82200077,1.032570792,1
-1.595052938,-0.41832337,-0.02367138,0.316961692,0
-1.657083693,-1.115801573,2.696699677,2.222722634,0
-2.246350138,1.713391688,-2.842349316,1.574117276,0
-3.313885981,-0.621122397,0.197601923,2.643055659,0
-3.696848251,0.987403283,3.974331114,-2.365227913,1
-1.885163654,-2.436200191,1.921175237,4.025957709,0
-1.356758732,-3.707089527,-1.209897257,2.9220784,0
-1.623184045,-0.371444497,0.467251243,1.741359744,0
1.201796665,-1.199269667,3.267926982,-0.971823772,1
-0.885606724,-0.42344758,3.785116596,-2.924911426,1
-4.250112494,0.468004304,3.676770382,2.897974386,0
1.756986466,-0.604617863,3.550129788,0.070373695,1
-1.859442617,-1.534746818,0.535281082,2.076456979,0
0.481871199,-1.456168246,0.046173268,-1.234474229,0
0.153430601,-0.817713752,-0.827077744,0.650187965,0
-0.256326687,-0.196808308,1.232277676,0.826753403,0
-1.23971138,-3.527555152,0.242422509,3.014370057,0
0.471371607,-2.666020604,-1.871499074,-0.872589878,0
1.424942177,-2.159062059,1.153242031,-0.88746316,1
4.102548859,1.739174622,-3.581638412,-3.467741622,0
-1.931908109,1.250087873,-1.362074349,0.693815533,0
-2.702049465,-0.300995475,1.860433081,0.630312412,1
-0.815346887,0.940814832,-3.811664332,-3.488174522,0
-2.447323595,1.06138129,-0.061152164,1.665930522,1
3.801708216,-1.692848533,3.345865697,1.232736296,1
-1.23879291,-0.439442155,0.978204212,1.573302181,1
2.189326857,-0.642913868,2.790276912,-1.412743392,1
-3.76952255,2.823275668,-1.665853566,-1.740688833,0
-1.070138219,-2.481910064,1.899227971,2.258958554,0
-1.617963795,-2.155800609,-0.294270539,0.480510274,0
-0.580451799,-1.218143758,1.367578742,-2.275824219,1
-0.051337785,-1.930941619,-2.526631679,0.383932676,0
1.084109155,-1.142577387,-1.098961548,0.339324466,1
-2.2051038,-0.461295008,1.720931319,2.75898409,0
1.866215448,-0.021026127,0.598992763,1.803127245,1
-1.346707338,0.309239436,-0.278842065,0.056952231,0
0.785999476,-1.713161416,2.192483976,-0.254302558,0
1.643184405,-1.365666607,0.336991226,0.380510019,1
-4.759438172,0.58710332,3.218731012,2.725957334,0
-2.110772992,1.803417804,-0.227348865,1.571548785,1
1.199048252,0.521776746,0.305640771,-2.82010156,1
-0.932976321,2.337452345,-0.372684741,0.108566831,0
-1.818450761,-1.234098118,2.609831296,2.733036105,0
-5.648196033,-0.325700946,1.406540799,4.39780589,0
-1.034137908,-0.216231131,-0.106674838,0.721565379,1
1.988089472,-3.201109193,-5.647512538,0.204974554,0
2.863320776,-3.840678246,4.361907807,-1.749734309,0
-0.906691888,0.114757843,-2.673554112,2.178448915,0
-1.092104469,-3.241269472,3.810939232,2.543286344,0
-1.49918899,-1.038250028,0.601411673,2.003328699,0
-1.542410968,-0.508999257,-0.819818136,0.848231585,0
1.208777849,-0.536408202,-1.660117592,-0.152175201,0
0.712130329,-1.704817064,-1.343823564,0.782195409,0
2.022389328,-3.11752961,-2.023518024,0.928424754,0
0.662377395,-1.728695203,0.460154077,-1.435427622,1
-0.429592197,0.084666235,1.230820652,0.468641637,1
1.369183438,-1.294504575,1.021828402,-1.808204095,1
1.456556862,-0.066410459,0.235152661,1.869720669,1
2.577565777,-3.644774323,-0.932622601,1.163782653,0
1.200197655,-4.00150479,-2.098952679,2.622839865,0
-3.08237622,5.069020326,-0.116889567,1.061304956,1
0.053410978,2.106001496,1.167633655,2.238706594,1
-3.523572641,1.109407856,-0.557847097,2.895793612,0
-3.079759205,2.0046343,1.998417684,-0.473727091,0
0.150914038,-3.459398494,0.125177189,-0.323691945,0
2.018117466,1.570514615,3.538711767,-3.328144072,1
3.456805879,-2.153625349,2.85947843,-1.00658252,1
-1.072557405,0.619457809,-0.049185447,0.704282549,1
3.048418182,-3.72096517,1.671063222,0.753143735,1
-1.318784297,-1.514348808,6.226447507,1.16460628,0
3.818402753,-1.556678005,3.331979805,0.277485971,1
0.218231451,4.143229312,1.388503744,0.840105671,1
-1.925099776,-3.765721909,-1.263130724,3.659783004,0
0.23073267,-2.143869768,1.609957134,0.30422709,1
-2.441251849,-1.51128371,0.35948336,1.664920954,0
2.764036359,-2.554159219,1.485691092,0.569436273,1
-1.746794641,-2.191907688,1.27942102,-0.584781436,1
0.660224225,0.0361015,2.733102359,-2.811419364,1
1.119112959,-4.003993841,0.636288026,1.409675,0
3.098029339,-1.507209401,4.039246137,-0.301569514,1
-2.180226255,-0.855365269,-0.882006765,3.510034202,0
0.156593347,-3.74225768,1.465928947,3.441336039,0
-1.447188749,-0.464819568,-2.620990805,3.498612406,0
1.667931328,-1.552181673,0.636439789,2.39269715,1
4.21498135,-0.329022575,5.461859052,0.023255606,1
-2.970585859,2.673632118,1.943992978,0.726577731,1
0.117483285,0.224615899,1.486836861,-2.313801889,1
-0.360472865,-3.40816825,0.341500263,1.674033694,0
-6.669724753,-0.677896842,0.974616928,4.214319804,0
1.49399631,-1.410616611,-0.281787512,2.259486573,1
0.128843848,2.242249942,2.924971498,0.020213794,1
0.611046549,-2.349285088,-1.100054678,0.119111973,1
1.317040361,1.492964325,0.064027018,3.578315521,1
-1.286048399,-0.889402362,-0.833475908,1.743180036,0
-4.76866674,-0.074342473,2.64209448,-1.488100155,1
1.557779791,2.209099677,0.982664799,1.779666477,1
-3.049346357,1.741481054,1.128095671,-0.948430868,0
-0.163835024,-1.887763957,0.460578839,2.524150425,0
4.303296779,-1.804378149,3.562605279,-1.893925123,1
-0.365281129,1.398050916,-1.560345485,-0.314939391,0
1.300293491,0.430921426,-1.465792203,1.784157992,1
-0.982920666,-3.612113188,-0.000245441,4.887297371,0
-0.164358007,-0.815664297,-2.636687462,0.63338743,0
1.709782759,-0.866080113,2.080326443,-0.975313198,1
-1.51594954,0.509599206,1.927415205,-3.528168839,1
0.146860505,-0.136293346,-0.595226245,1.282650346,0
-1.890719846,3.6066911,1.544617186,1.238559135,1
-1.313893834,2.505231799,3.790206269,0.221429828,1
1.254202064,-0.987542059,0.657659364,-1.376908057,1
-1.965285243,1.349820352,3.79199725,-3.949413841,1
0.05561578,0.181923298,-0.003416238,-1.757822966,1
-0.744412789,2.073095987,2.897073263,1.051072277,1
-0.520723107,-0.916918909,0.057479025,-0.093299852,0
2.598783686,-2.581655401,-0.862974852,0.127279151,1
-3.206681896,-0.082223498,-1.268323477,0.676231709,0
-3.357879901,0.694949702,3.151831289,0.675475162,0
0.311369933,-3.218157238,2.272855316,3.153151687,0
-0.026141405,-0.971961014,-1.016647385,1.086074933,0
2.174107807,-2.257283497,-0.663552988,2.720567632,1
1.435789704,-1.584403389,-2.164487386,0.791142963,0
-0.984528198,0.532581503,1.686125163,0.184331968,0
0.507763126,-0.585707825,-0.628317574,-0.934870838,1
-0.42835413,-3.013526825,-4.378330514,0.637951422,0
-1.146725316,-0.298044781,-0.10334691,-0.167098766,0
0.265542761,2.499134918,-0.552468893,2.41423252,1
0.998112506,-0.550219208,-2.117412638,-2.179580302,1
-2.884036591,-2.992238131,-1.074680793,2.75379077,0
-2.466337134,-0.815411222,-0.200991908,1.239895727,0
3.494568584,-1.889108539,0.440206731,1.006766139,1
-3.163457171,0.393038751,2.241921011,0.951577898,1
-3.135338541,1.027451113,-0.745112598,-1.359061267,0
0.500269817,1.410976859,-1.019181254,-1.021734105,1
-2.785619738,-2.008147034,0.677976375,2.741259068,0
-0.009004909,2.490815445,0.251475303,-2.726952335,1
-1.439118268,-2.515097585,0.544781637,1.194892768,0
-3.28816985,0.312014723,-0.367981447,1.874704901,0
1.282561123,-1.310701623,2.835660496,-1.438247397,1
0.636657511,1.209688596,1.069166666,2.179049129,1
-0.114110061,-2.779826343,-0.969455216,2.800208784,0
-2.105049328,1.723246814,2.251864247,-4.805813898,1
-0.173678509,-0.65261267,0.520846571,-1.465246092,0
0.153683101,-1.117696582,-2.005551371,0.396156559,0
0.398830208,2.405669323,-0.918728364,1.891578652,1
-2.345629552,-2.014975975,-0.95551847,-3.24253551,1
0.595694256,-0.364477156,1.348387535,-3.178208236,1
-2.830463095,-0.790808931,4.038744128,2.77429988,0
1.898334792,0.853349209,1.109547018,-1.162182741,1
2.639380873,-1.613193772,3.968766656,-0.291309665,1
-1.621693042,-0.118410453,1.507476397,-1.091774216,1
-2.3931855,-0.439148853,-0.809629336,1.501457748,0
-2.79942712,1.645971316,0.33068203,1.602245401,0
2.279865471,-1.934805768,2.115293503,-0.555747311,1
-0.579862327,0.080046307,1.232306496,1.35224557,1
1.609033248,-2.976002286,0.937640946,0.267792074,1
1.009229124,1.235493319,-0.300854215,1.785109572,1
-0.356939951,0.055781956,2.91058714,-0.489938008,0
-1.684840454,-0.799606503,-1.376355632,2.981055391,0
-2.275682195,-2.764352487,1.377284872,4.592999491,0
1.108585256,0.466650767,-0.022722728,1.619337422,1
0.571692635,-2.875435049,-4.246383911,1.006723513,0
0.762876703,0.965450356,-0.143097708,3.406596454,1
-2.805629847,-1.037827781,0.755683378,1.448853287,0
-0.805738815,2.338773638,2.975385799,-1.211171791,1
-0.798666414,-1.937469648,0.323593495,2.761658179,0
-1.432623398,0.200390579,0.953230037,0.432171009,1
-1.052726769,1.558789814,1.836197921,-1.717858197,0
-0.802975273,-3.641196319,2.093994242,4.560185443,0
-0.357997563,-3.196444009,3.02135306,3.13821902,0
-4.9725155,4.09739266,1.319099504,-2.022445643,0
2.38611367,-1.422862251,-0.516655718,0.040730225,1
1.934333339,-0.957443947,1.503078232,-1.752858433,1
0.145063575,-0.683822034,0.932613952,-1.476399085,1
-4.784913782,1.405474162,0.562505789,1.62012625,0
3.684915954,-2.759251109,1.393307111,2.431379579,1
-0.356741809,-1.597212283,-1.437327751,2.706066625,0
-2.471018449,0.469024665,2.118278484,-0.761144845,0
-5.069332059,3.386235951,-0.806686778,-0.873890934,1
1.192598531,-2.145719518,-1.897471784,0.31443126,1
-1.9697576,2.437096876,0.325860192,-0.408155617,0
-0.418740875,0.027077653,1.255594578,1.224406991,1
-0.710888637,-2.137088958,-4.327240599,-1.039063711,0
0.526586204,-4.916783135,0.345793604,2.741096659,0
-0.057767571,-0.648795826,-0.823967903,0.195576256,0
0.239307435,0.291985017,3.756461077,-1.900294377,1
1.689363891,-1.602756069,0.657549319,-0.556177335,1
2.361273812,-0.101835664,-3.099777102,0.738780648,0
2.774242571,0.480234344,2.470790564,-0.541019417,1
-2.597630283,-1.363161167,1.649990562,0.032820409,1
-1.801067254,0.135581722,-2.303455952,1.526522001,0
0.489720369,1.189136335,1.514245568,-2.066796469,1
-2.123935198,1.144788284,1.974921934,-0.539326504,1
-1.489842526,1.764041148,2.079105366,0.359361502,1
0.95705077,-1.172708707,1.633734443,-0.648335654,1
-1.00546819,-1.238056262,1.36718342,1.915298727,0
-0.048798642,-1.31395994,-2.369237006,2.252807466,0
-0.888894506,-1.954676321,1.860967874,1.806807734,0
0.130018578,-1.115658071,5.452808884,-2.027521833,0
0.679933118,-1.402164023,-0.300245179,-0.619653114,1
0.904309287,-3.797192798,-1.465360231,0.965242843,0
-0.038432816,0.655297197,1.432518508,-3.565192323,0
4.160258111,-2.283460035,3.125334184,0.065801674,1
0.680121049,-1.178802796,1.669276788,0.22931037,1
0.543335743,-1.286173818,1.23763731,1.142694301,0
-0.891030144,-3.180118722,-0.801723547,-1.399609205,1
-4.11482843,1.045018813,3.185594591,-1.405317497,1
-1.618332762,-0.653479821,2.652649048,1.31273798,0
-1.763818073,-0.088733995,0.680226695,0.69054416,0
-1.093181821,-2.227954753,-2.664434088,4.99645193,0
-1.066491955,4.131262237,0.532620492,1.66123407,1
1.370642669,-1.152380071,0.310667748,0.712541161,0
-0.146301201,-0.765581148,0.379777127,1.309305097,1
0.041794936,-1.667351936,-0.152526714,0.543613178,1
-2.939797228,1.60710465,0.455248519,1.16590246,1
1.10317433,-2.447151412,-1.057971827,1.036157838,1
1.734415072,1.051467597,-0.912764727,3.408551735,1
-6.71331515,4.293285256,1.265506569,0.372188929,1
1.01550103,-0.046176882,0.028679152,-0.713654382,1
-1.204352153,-2.339026072,1.068931692,4.645671754,0
-2.416505969,0.233809223,0.699996599,1.41561914,0
-3.403688006,2.72046322,4.28478982,-0.527755424,0
0.680798498,-4.570984922,1.554182866,2.144849109,0
-1.333465549,0.653672907,-3.447246668,0.897324134,0
4.401295846,-3.533077318,0.141338541,2.270876204,1
-1.192530716,0.572513757,-1.456855317,-1.86631651,0
-1.234839187,-2.430020418,-0.442039985,1.229420582,0
1.285556338,-1.515626814,2.635947874,1.310341833,1
-3.200351198,2.110724048,2.858227905,-0.919558255,1
2.200067918,2.419940671,2.907596425,-1.872339123,1
0.360315367,0.579626462,1.168219575,-2.137873658,1
-1.459342705,0.140637473,-0.076601308,0.381185406,1
-2.783937061,-1.307993004,-0.581627451,-2.282752158,1
0.530101952,-1.96454894,-5.544052856,-0.649836871,0
-2.779781776,-0.94383564,1.313009926,3.181730586,0
-0.105490641,1.04637234,2.947505168,-1.048008873,0
-2.575289541,0.469161969,-0.703408378,2.295525452,1
2.343654192,-2.616260122,2.69128759,-1.172085986,1
-2.504853191,-0.80324753,1.744092032,0.027193171,1
2.658409481,-0.926275724,-0.817997527,-0.686064295,1
2.553493039,-4.589803874,1.103382875,0.641198167,1
-2.613014676,0.076152258,5.461424451,1.441971254,0
0.488245711,-0.499288906,3.176222707,0.328081517,1
-0.936654303,-0.127975171,1.135294472,2.023146261,1
-1.18703353,4.758706617,3.73003327,-0.411385401,1
0.421805725,-0.511342429,-3.349793257,2.977045219,1
0.782753603,-0.13106364,1.320529289,1.412758227,1
2.09488573,-3.236776467,0.935718524,-0.044279346,1
-1.027347353,-0.573102198,1.431025167,2.431659861,0
0.250472184,-1.442699517,0.370648795,-1.920330563,1
1.861523223,-1.429995863,-0.050274064,2.431354933,1
1.591839118,-0.794960412,0.77517918,2.445459322,1
-2.458622509,0.401325431,0.081742788,-0.126755418,1
-2.23413679,3.310193206,1.086112461,0.695695002,1
-0.327374508,1.036866142,1.044849578,1.652853003,1
1.102938842,-2.217152716,-0.101792233,0.518420638,1
-0.39119099,1.704472038,2.223766846,0.233357555,1
0.23950456,-1.318802201,-1.253160338,-0.751604427,1
2.206875146,-2.464371812,-0.133067025,-0.523981846,1
-1.090286494,-1.924990186,1.78184109,2.010855407,0
-0.723895744,1.13696216,2.379033927,-3.915368074,1
-0.92167685,-4.685316882,0.447844462,7.237836684,0
1.176184455,-0.054683432,0.565895687,-4.605001995,0
2.132662992,-2.382123278,0.387624821,0.309316251,1
-0.463865894,1.682585819,1.92124972,0.192287085,1
-0.357050899,-1.586974339,0.237909631,-0.816176439,1
-5.611043907,4.425245767,1.751755765,-0.490479762,1
-2.655812995,-0.466663009,-1.791322329,0.944974323,0
2.018030556,-2.599518994,0.053678583,0.243393778,0
0.9401731,0.24909399,1.62625739,0.483365208,1
-0.026840721,-1.179219147,-1.850115282,-1.418941213,1
-1.796717649,-1.056926599,2.434843756,-0.36004304,1
-0.819739245,-0.518940749,-1.076781783,-1.118543976,1
4.799683427,0.694587168,0.776768417,1.091540038,1
2.224915764,0.864767382,1.449131363,-1.468721719,1
-2.215619512,-0.694316243,-0.309642377,1.288382494,0
0.175437139,1.438185035,1.095016883,0.642008128,1
-0.692935618,1.850456609,1.278278876,0.688251027,1
0.913955462,-0.545792261,1.425379009,-1.919352275,1
0.564069996,1.799935614,-2.435675397,-2.803409257,0
-0.194125614,1.739772955,-0.463973261,2.365753537,1
-1.227687228,2.598589383,1.045957924,2.204078144,1
0.170866787,1.347942903,1.008527592,-1.916662617,1
-1.112851311,-0.009340797,1.854070422,0.413477094,1
-4.192515459,3.641226851,1.922838428,0.340670904,0
-0.609944389,2.076575524,1.883389005,0.38200651,1
-0.270247824,-5.180526893,-2.091876125,3.152911478,0
1.198297206,-2.704168006,-1.299401919,1.253162051,0
-1.710179364,-0.316081411,-1.64999986,0.247669176,0
-4.325542938,-1.239514709,4.10762043,4.800387599,0
1.578301559,-1.199464079,-0.804543096,-0.249473766,0
4.842414285,1.7371396,5.288582252,-0.967864853,1
-2.54893522,1.310391555,-1.119379123,-2.191951197,0
-0.485154828,0.164345751,3.748739545,-2.989809288,1
0.195053866,-1.539490605,0.394889798,3.100585133,0
-0.248328218,1.049442199,5.363391435,-3.462028922,1
-1.221691504,0.749295519,-1.034503505,-1.293479446,0
-2.714426225,1.789000951,-0.591669267,-1.557821829,0
1.381919678,-1.678157759,-0.739108639,3.178150967,1
2.03273772,-2.210895446,6.017561245,-0.004891249,1
-3.824104179,2.017481112,-0.267903409,-3.810386842,1
1.706310497,-1.848696182,2.152655411,-0.857855694,0
-2.565115444,-1.382973169,0.581844095,0.518650946,1
-1.175667766,-3.212248447,5.598023401,2.871732403,0
1.141353623,0.628424312,2.503568766,-0.48229007,1
-2.652331828,-3.380336254,-1.322326087,3.999945773,0
-0.088364354,0.433754914,1.211305461,1.620981049,1
2.955488307,-2.326891314,2.31307647,-0.152155817,1
0.715230375,-2.780518,1.023802344,0.191156274,1
-2.037481546,-1.686684409,-0.557053766,0.64853414,0
1.098862291,2.120282984,-0.108439791,2.233274673,1
-1.709227456,-1.044534588,-1.081846787,0.423957035,0
-2.835516578,2.437212368,0.602102347,0.318597284,1
0.951522478,0.299989389,0.329394604,1.395421983,1
1.475108046,-0.681668915,3.745267025,-1.557817483,1
-1.409139284,2.133490176,1.777878928,-3.494212458,1
0.316217777,1.080172568,0.331599645,1.238095908,1
0.350762735,-1.287068252,-2.036599748,-0.752516495,0
2.929287512,-1.074782027,1.688493676,-0.063325091,1
-2.002108913,-1.212154567,-0.412552323,1.292215365,0
-0.635269137,-1.942208154,2.417681304,2.099233772,0
-0.861441629,-1.903931675,-2.540331356,-0.222188134,1
2.287517152,-0.93173308,3.497371377,-2.396689105,1
-0.948975305,-2.755569467,2.190631414,2.730760791,0
-3.360412933,3.071638235,0.547999975,0.170468918,0
-1.367623069,-2.342179735,1.312044294,2.836942995,0
-3.807731577,-2.20367471,0.670451836,3.466577803,0
-3.1008666,1.375175592,-0.720217161,1.921215423,0
-1.784265103,1.044179197,2.17163657,2.529716301,0
-2.283838535,-0.296269568,-0.237363527,2.152588317,0
-1.15949722,-5.250343895,-1.62154062,3.126640488,0
-0.517698601,2.329574511,-0.154363549,0.759058707,1
-0.525793753,-1.940514084,3.853714603,-0.492697731,0
1.723037415,2.900593902,0.254127137,3.167806994,1
